main,conditional,pos_influence,neg_influence,pct_pos,occurance count,count,significance
value.Monitoring,high value.Foreign Language,0.06571788344642034,0.0,0.2,0.6,10,***
value.Monitoring,high value.Fine Arts,0.007312925170068016,0.0,0.1,0.2,10,***
value.Monitoring,high value.History and Archeology,0.0,-0.010487705409619777,0.0,0.6,10,***
value.Monitoring,high value.Philosophy and Theology,0.018193632228719944,-0.02358674463937621,0.1111111111111111,2.3333333333333335,9,***
value.Monitoring,high value.Public Safety and Security,0.010101010101010091,-0.19755811531905287,0.1111111111111111,9.0,9,***
value.Monitoring,high value.Law and Government,0.030707451692333375,-0.02198541468316936,0.25,3.375,8,***
value.Monitoring,high value.Telecommunications,0.0,-0.08747679915507844,0.0,3.3,10,***
value.Monitoring,high value.Communications and Media,0.001230769230769232,-0.03822123708277321,0.1,4.6,10,***
value.Monitoring,low value.Transportation,0.001921733053808527,-0.09339361204366309,0.1111111111111111,5.333333333333333,9,***
value.Monitoring,low value.Communications and Media,0.02300613496932516,-0.04604728604728605,0.2,2.2,10,***
value.Monitoring,low value.Telecommunications,0.0046770601336302816,-0.02296052631578948,0.1,2.1,10,***
value.Monitoring,low value.Law and Government,0.010823762345330725,-0.14563481368565503,0.16666666666666666,18.166666666666668,6,**
value.Monitoring,low value.Public Safety and Security,0.0,-0.043512988707797726,0.0,1.1,10,***
value.Monitoring,low value.Philosophy and Theology,0.003098890562936587,-0.11279434181899423,0.1111111111111111,11.0,9,***
value.Monitoring,low value.History and Archeology,0.007351653532700215,-0.01295517348148927,0.2,1.9,10,***
value.Monitoring,low value.Fine Arts,0.0,-0.1197153093245554,0.0,7.0,8,***
value.Monitoring,low value.Foreign Language,0.0,-0.20163458421228786,0.0,11.333333333333334,9,***
value.Monitoring,low value.English Language,0.0,-0.04118403458944555,0.0,1.1,10,***
value.Monitoring,low value.Education and Training,0.04476535461736679,-0.13515932552022808,0.4,8.4,10,***
value.Monitoring,low value.Medicine and Dentistry,0.0,-0.1091895745527027,0.0,8.714285714285714,7,***
value.Monitoring,low value.Geography,0.005817335660267603,-0.025511695906432753,0.1111111111111111,2.5555555555555554,9,***
value.Monitoring,low value.Sociology and Anthropology,0.0,-0.06513833496539345,0.0,4.8,10,***
value.Monitoring,low value.Psychology,0.0,-0.1821482487056162,0.0,9.444444444444445,9,***
value.Monitoring,low value.Biology,0.0,-0.06527195761428366,0.0,5.125,8,***
value.Monitoring,low value.Chemistry,0.02282431079015341,-0.09130222976821896,0.2857142857142857,14.285714285714286,7,***
value.Monitoring,low value.Physics,0.0,-0.005299417064122952,0.0,0.2222222222222222,9,***
value.Monitoring,low value.Mathematics Knowledge,0.004501607717041804,-0.0042857142857142694,0.1,0.9,10,***
value.Monitoring,low value.Mechanical,0.009913698325653298,0.0,0.2,0.7,10,***
value.Monitoring,low value.Building and Construction,0.0,-0.07971591355049999,0.0,2.4444444444444446,9,***
value.Monitoring,low value.Design,0.041625167595055086,-0.09253167778931652,0.375,3.625,8,***
value.Monitoring,low value.Engineering and Technology,0.003074220465524816,-0.06439953836186957,0.1111111111111111,7.888888888888889,9,***
value.Monitoring,low value.Computers and Electronics,0.0,-0.23544272191236626,0.0,52.2,5,**
value.Monitoring,low value.Production and Processing,0.0,-0.12513453071819658,0.0,3.7,10,***
value.Monitoring,low value.Personnel and Human Resources,0.001921733053808527,-0.0357028498238873,0.1111111111111111,1.1111111111111112,9,***
value.Monitoring,low value.Customer and Personal Service,0.011671087533156495,-0.09923016258562063,0.1,7.7,10,***
value.Monitoring,low value.Sales and Marketing,0.005817335660267603,-0.022894475022134597,0.1111111111111111,1.5555555555555556,9,***
value.Monitoring,low value.Economics and Accounting,0.0179501101719441,-0.05413635694087153,0.3,6.4,10,***
value.Monitoring,low value.Clerical,0.0,-0.14409578422063188,0.0,8.857142857142858,7,***
value.Monitoring,low value.Speech Clarity,0.0,-0.17420908942787636,0.0,3.8,10,***
value.Monitoring,low value.Speech Recognition,0.0,-0.00804597701149426,0.0,0.2,10,***
value.Monitoring,low value.Sound Localization,0.00594594594594595,0.0,0.1,0.3,10,***
value.Monitoring,low value.Auditory Attention,0.014750307056005982,-0.04980277017996167,0.25,4.25,8,***
value.Monitoring,low value.Hearing Sensitivity,0.01574667807914744,-0.009146341463414625,0.4,1.4,10,***
value.Monitoring,low value.Glare Sensitivity,0.0,-0.054601115580528145,0.0,2.111111111111111,9,***
value.Monitoring,low value.Depth Perception,0.059359318774528345,-0.005072463768115933,0.4,1.7,10,***
value.Monitoring,low value.Peripheral Vision,0.0,-0.043846153846153854,0.0,0.5,10,***
value.Monitoring,low value.Night Vision,0.0,-0.020472667090943315,0.0,1.7,10,***
value.Monitoring,low value.Visual Color Discrimination,0.046513909929761746,-0.010734663054683189,0.2,1.5,10,***
value.Monitoring,low value.Far Vision,0.0,-0.045449543303620554,0.0,0.6,10,***
value.Monitoring,low value.Near Vision,0.0,-0.013131313131313127,0.0,0.3,10,***
value.Monitoring,low value.Gross Body Equilibrium,0.0,-0.02493206237718967,0.0,1.9,10,***
value.Monitoring,low value.Gross Body Coordination,0.0,-0.03911021285304952,0.0,1.2,10,***
value.Monitoring,low value.Dynamic Flexibility,0.0,-0.06439228808963542,0.0,3.9,10,***
value.Monitoring,low value.Extent Flexibility,0.023417936336041795,-0.03392225026588566,0.3333333333333333,1.6666666666666667,9,***
value.Monitoring,low value.Stamina,0.0,-0.08669950738916256,0.0,0.4,10,***
value.Monitoring,low value.Trunk Strength,0.0,-0.017704381330591303,0.0,1.5,10,***
value.Monitoring,low value.Dynamic Strength,0.0,-0.14906882986356124,0.0,12.555555555555555,9,***
value.Monitoring,low value.Explosive Strength,0.006349206349206355,-0.06154089802379908,0.1111111111111111,3.5555555555555554,9,***
value.Monitoring,low value.Speed of Limb Movement,0.0,-0.027428913633555662,0.0,2.1,10,***
value.Monitoring,low value.Wrist-Finger Speed,0.0,0.0,0.0,0.0,9,***
value.Monitoring,low value.Reaction Time,0.11279117301341131,-0.027087576374745414,0.8,4.4,5,**
value.Monitoring,low value.Rate Control,0.0,-0.05743872102900132,0.0,2.3333333333333335,9,***
value.Monitoring,low value.Response Orientation,0.0,-0.02450592885375494,0.0,0.4,10,***
value.Monitoring,low value.Multilimb Coordination,0.05721889554224884,-0.03457294112931369,0.1111111111111111,2.111111111111111,9,***
value.Monitoring,low value.Control Precision,0.0033069659063036582,-0.0971934254590528,0.1111111111111111,3.2222222222222223,9,***
value.Monitoring,low value.Manual Dexterity,0.0,-0.10650968425816557,0.0,5.5,10,***
value.Monitoring,low value.Arm-Hand Steadiness,0.0,-0.028636363636363647,0.0,0.5,10,***
value.Monitoring,low value.Time Sharing,0.010972017673048593,0.0,0.1,0.4,10,***
value.Monitoring,low value.Selective Attention,0.00395480225988701,0.0,0.1,0.3,10,***
value.Monitoring,low value.Visualization,0.037615536506087295,-0.048717948717948725,0.3333333333333333,1.6666666666666667,9,***
value.Monitoring,low value.Spatial Orientation,0.0,-0.08507789744757421,0.0,2.6,10,***
value.Monitoring,low value.Perceptual Speed,0.0,0.0,0.0,0.0,10,***
value.Monitoring,low value.Flexibility of Closure,0.0,0.0,0.0,0.0,10,***
value.Monitoring,low value.Speed of Closure,0.0,0.0,0.0,0.0,10,***
value.Monitoring,low value.Number Facility,0.0,-0.1425282223268316,0.0,9.444444444444445,9,***
value.Monitoring,low value.Mathematical Reasoning,0.0,-0.026733821733821734,0.0,1.5,10,***
value.Monitoring,low value.Category Flexibility,0.0,-0.01725611203417992,0.0,2.2,10,***
value.Monitoring,low value.Information Ordering,0.0,-0.05390595339782055,0.0,2.3,10,***
value.Monitoring,low value.Inductive Reasoning,0.0,-0.09747843455246012,0.0,1.5,10,***
value.Monitoring,low value.Deductive Reasoning,0.0,-0.036147885534764064,0.0,0.9,10,***
value.Monitoring,low value.Problem Sensitivity,0.0,0.0,0.0,0.0,10,***
value.Monitoring,low value.Fluency of Ideas,0.0,-0.1126762455920973,0.0,6.857142857142857,7,***
value.Monitoring,low value.Written Expression,0.0,0.0,0.0,0.0,10,***
value.Monitoring,low value.Oral Expression,0.0,-0.013924050632911387,0.0,0.2,10,***
value.Monitoring,low value.Written Comprehension,0.0,-0.05434663490172723,0.0,0.7,10,***
value.Monitoring,low value.Oral Comprehension,0.0,-0.011764705882352938,0.0,0.3,10,***
value.Monitoring,low value.Management of Material Resources,0.005817335660267603,-0.02393517661535649,0.1111111111111111,3.0,9,***
value.Monitoring,low value.Time Management,0.007029224814459719,-0.031905942453609795,0.2222222222222222,1.2222222222222223,9,***
value.Monitoring,low value.Systems Analysis,0.005491698595146861,-0.054642933959978435,0.1,2.7,10,***
value.Monitoring,low value.Judgment and Decision Making,0.0,-0.020543209876543206,0.0,1.0,10,***
value.Monitoring,low value.Quality Control Analysis,0.0,-0.12849049848781055,0.0,5.0,8,***
value.Monitoring,low value.Repairing,0.005026176991810473,-0.059142526253774565,0.2,3.3,10,***
value.Monitoring,low value.Troubleshooting,0.0,-0.13503658903706978,0.0,7.222222222222222,9,***
value.Monitoring,low value.Equipment Maintenance,0.007575757575757569,-0.06843003171367085,0.1111111111111111,1.6666666666666667,9,***
value.Monitoring,low value.Operation and Control,0.008481084133258054,-0.024634146341463402,0.2,1.5,10,***
value.Monitoring,low value.Operation Monitoring,0.0,-0.030965303375109873,0.0,3.3333333333333335,9,***
value.Monitoring,low value.Programming,0.01296787503684055,-0.0966559377073235,0.1111111111111111,17.666666666666668,9,***
value.Monitoring,low value.Installation,0.01097560975609757,-0.04788943654170491,0.1,7.8,10,***
value.Monitoring,low value.Equipment Selection,0.0,-0.0784663847361101,0.0,3.0,9,***
value.Monitoring,low value.Operations Analysis,0.005235602094240842,-0.06599704705402623,0.1,4.1,10,***
value.Monitoring,low value.Complex Problem Solving,0.0,-0.05542416677615734,0.0,0.7777777777777778,9,***
value.Monitoring,low value.Service Orientation,0.0,-0.08438664261375611,0.0,5.0,9,***
value.Monitoring,low value.Instructing,0.0,-0.08714114700697076,0.0,9.0,8,***
value.Monitoring,low value.Negotiation,0.0,-0.044560250587649244,0.0,2.1,10,***
value.Monitoring,low value.Persuasion,0.0,-0.12010230438311065,0.0,7.777777777777778,9,***
value.Monitoring,low value.Coordination,0.004297520661157029,-0.01217931733348208,0.1,0.9,10,***
value.Monitoring,low value.Social Perceptiveness,0.006965174129353233,0.0,0.1111111111111111,0.6666666666666666,9,***
value.Monitoring,low value.Monitoring,0.0,0.0,0.0,0.0,10,***
value.Monitoring,low value.Learning Strategies,0.0,-0.07053231990530337,0.0,3.6666666666666665,9,***
value.Monitoring,low value.Active Learning,0.0046012269938650345,-0.013982975252950013,0.1,1.3,10,***
value.Monitoring,low value.Critical Thinking,0.0,-0.014418369335901654,0.0,2.4,10,***
value.Monitoring,low value.Science,0.01180091404916723,-0.03519645837681463,0.3,3.6,10,***
value.Monitoring,low value.Mathematics Skill,0.0,-0.04588555703086315,0.0,0.9,10,***
value.Monitoring,low value.Speaking,0.0,-0.02527840469605942,0.0,1.1,10,***
value.Monitoring,low value.Writing,0.0,-0.02940472923006268,0.0,1.9,10,***
value.Monitoring,low value.Active Listening,0.0,-0.02712443767489639,0.0,2.6,10,***
value.Social Perceptiveness,high value.Reading Comprehension,0.029442954957927748,0.0,0.3,1.0,10,***
value.Social Perceptiveness,high value.Active Listening,0.007789039039039035,-0.01150280635010099,0.125,1.375,8,***
value.Social Perceptiveness,high value.Writing,0.0,-0.03712861294419984,0.0,1.2,10,***
value.Social Perceptiveness,high value.Speaking,0.05336947800429113,-0.01160409556313992,0.3,1.8,10,***
value.Social Perceptiveness,high value.Mathematics Skill,0.0,-0.022167475844830052,0.0,0.5,10,***
value.Social Perceptiveness,high value.Science,0.07519126900307592,0.0,0.4,1.9,10,***
value.Social Perceptiveness,high value.Active Learning,0.021474796390050628,-0.02325036075036075,0.1,2.2,10,***
value.Social Perceptiveness,high value.Learning Strategies,0.004793863854266543,-0.0055957867017774904,0.14285714285714285,2.0,7,***
value.Social Perceptiveness,high value.Monitoring,0.044114326687037624,-0.027588009458955502,0.2,4.0,10,***
value.Social Perceptiveness,high value.Social Perceptiveness,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Coordination,0.0,-0.02132692493555128,0.0,1.9,10,***
value.Social Perceptiveness,high value.Complex Problem Solving,0.02091090624780942,0.0,0.2,1.3,10,***
value.Social Perceptiveness,high value.Operations Analysis,0.0,-0.014129235618597313,0.0,0.6,10,***
value.Social Perceptiveness,high value.Technology Design,0.0273621701977171,-0.06873316782782952,0.2857142857142857,5.571428571428571,7,***
value.Social Perceptiveness,high value.Equipment Selection,0.0776509014286651,-0.0376277038105748,0.3333333333333333,4.111111111111111,9,***
value.Social Perceptiveness,high value.Installation,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Programming,0.012973828202254595,-0.007990115321252057,0.2,0.9,10,***
value.Social Perceptiveness,high value.Operation Monitoring,0.03458203620431223,0.0,0.1,1.0,10,***
value.Social Perceptiveness,high value.Operation and Control,0.03184659090909091,-0.005539568345323737,0.2,1.3,10,***
value.Social Perceptiveness,high value.Equipment Maintenance,0.0,-0.000153609831029186,0.0,0.2,10,***
value.Social Perceptiveness,high value.Troubleshooting,0.0,-0.0041009463722397515,0.0,0.2,10,***
value.Social Perceptiveness,high value.Repairing,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Quality Control Analysis,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Judgment and Decision Making,0.04791666666666668,-0.010891089108910899,0.1,0.6,10,***
value.Social Perceptiveness,high value.Systems Analysis,0.027624820831342572,-0.17172564227619722,0.12971698113207547,32.375,8,***
value.Social Perceptiveness,high value.Time Management,0.006264501160092813,0.0,0.1,0.2,10,***
value.Social Perceptiveness,high value.Management of Financial Resources,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Management of Material Resources,0.0,-0.015608465608465608,0.0,0.9,10,***
value.Social Perceptiveness,high value.Management of Personnel Resources,0.008571428571428563,-0.06534028873310589,0.1,2.7,10,***
value.Social Perceptiveness,high value.Oral Comprehension,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Written Comprehension,0.03793305259365679,-0.037457130181502284,0.2222222222222222,4.555555555555555,9,***
value.Social Perceptiveness,high value.Oral Expression,0.017241379310344827,-0.0065533980582524205,0.1,0.9,10,***
value.Social Perceptiveness,high value.Written Expression,0.0,-0.010966291771440578,0.0,1.2,10,***
value.Social Perceptiveness,high value.Problem Sensitivity,0.10068401525359405,0.0,0.6,3.9,10,***
value.Social Perceptiveness,high value.Deductive Reasoning,0.01538350634371397,-0.025092561800243877,0.2,2.2,10,***
value.Social Perceptiveness,high value.Inductive Reasoning,0.08732632414893887,0.0,0.6,2.5,10,***
value.Social Perceptiveness,high value.Information Ordering,0.0028835063437139584,-0.019068134981968042,0.1,0.9,10,***
value.Social Perceptiveness,high value.Category Flexibility,0.02821428571428572,0.0,0.1,0.5,10,***
value.Social Perceptiveness,high value.Mathematical Reasoning,0.049717672991570115,0.0,0.2,1.0,10,***
value.Social Perceptiveness,high value.Number Facility,0.06404318761607294,-0.04373324718663666,0.4444444444444444,2.2222222222222223,9,***
value.Social Perceptiveness,high value.Memorization,0.075821092697058,-0.03571505820351923,0.7777777777777778,7.666666666666667,9,***
value.Social Perceptiveness,high value.Speed of Closure,0.00545073375262055,-0.03634723671585178,0.1111111111111111,2.111111111111111,9,***
value.Social Perceptiveness,high value.Flexibility of Closure,0.002023809523809526,0.0,0.1,0.2,10,***
value.Social Perceptiveness,high value.Perceptual Speed,0.002290076335877865,-0.018641917231751987,0.1,1.4,10,***
value.Social Perceptiveness,high value.Spatial Orientation,0.030769230769230778,0.0,0.1,0.2,10,***
value.Social Perceptiveness,high value.Selective Attention,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Time Sharing,0.07933964343925108,-0.009235858210495895,0.4,2.2,10,***
value.Social Perceptiveness,high value.Manual Dexterity,0.04628787878787878,-0.005539568345323737,0.2,1.4,10,***
value.Social Perceptiveness,high value.Finger Dexterity,0.05039982192731742,0.0,0.3333333333333333,1.7777777777777777,9,***
value.Social Perceptiveness,high value.Control Precision,0.0,-0.021802935010482177,0.0,0.8,10,***
value.Social Perceptiveness,high value.Multilimb Coordination,0.013486842105263162,-0.01260504201680672,0.1,0.9,10,***
value.Social Perceptiveness,high value.Response Orientation,0.0,-0.01841294298921417,0.0,1.1,10,***
value.Social Perceptiveness,high value.Rate Control,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Reaction Time,0.18509885842841767,-0.008877905912502286,0.6666666666666666,7.666666666666667,9,***
value.Social Perceptiveness,high value.Wrist-Finger Speed,0.07290855216790139,-0.0065533980582524205,0.3,2.4,10,***
value.Social Perceptiveness,high value.Speed of Limb Movement,0.033572186836518046,0.0,0.2,0.6,10,***
value.Social Perceptiveness,high value.Static Strength,0.060209222999300496,-0.006245261082747808,0.3,4.4,10,***
value.Social Perceptiveness,high value.Explosive Strength,0.022094202898550724,0.0,0.2,0.8,10,***
value.Social Perceptiveness,high value.Dynamic Strength,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Trunk Strength,0.030697461485233647,0.0,0.3,1.6,10,***
value.Social Perceptiveness,high value.Stamina,0.0017804154302670638,0.0,0.1,0.2,10,***
value.Social Perceptiveness,high value.Extent Flexibility,0.024846894138232718,0.0,0.1,1.2,10,***
value.Social Perceptiveness,high value.Dynamic Flexibility,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Gross Body Coordination,0.0028835063437139584,0.0,0.1,0.2,10,***
value.Social Perceptiveness,high value.Gross Body Equilibrium,0.0,-0.04767441860465116,0.0,0.4,10,***
value.Social Perceptiveness,high value.Near Vision,0.0,0.0,0.0,0.0,9,***
value.Social Perceptiveness,high value.Far Vision,0.04596019613390967,0.0,0.3333333333333333,1.4444444444444444,9,***
value.Social Perceptiveness,high value.Visual Color Discrimination,0.04441541353581292,0.0,0.4,1.3,10,***
value.Social Perceptiveness,high value.Night Vision,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Peripheral Vision,0.030983050847457637,0.0,0.1,0.5,10,***
value.Social Perceptiveness,high value.Glare Sensitivity,0.04821554905447523,0.0,0.2222222222222222,1.5555555555555556,9,***
value.Social Perceptiveness,high value.Hearing Sensitivity,0.003571428571428574,-0.004787234042553196,0.1,0.6,10,***
value.Social Perceptiveness,high value.Auditory Attention,0.006334841628959281,-0.005016722408026761,0.1,0.8,10,***
value.Social Perceptiveness,high value.Sound Localization,0.07731668057869075,0.0,0.4,2.7,10,***
value.Social Perceptiveness,high value.Speech Recognition,0.0,-0.03707807195978198,0.0,7.1,10,***
value.Social Perceptiveness,high value.Speech Clarity,0.01215277777777779,-0.023276106419911603,0.1,2.9,10,***
value.Social Perceptiveness,high value.Administration and Management,0.12866782042868813,-0.03234917647608917,0.7,6.6,10,***
value.Social Perceptiveness,high value.Clerical,0.0705611409866729,-0.006185567010309272,0.3,1.4,10,***
value.Social Perceptiveness,high value.Economics and Accounting,0.0,-0.022190126050420166,0.0,1.7,10,***
value.Social Perceptiveness,high value.Sales and Marketing,0.05548746593476833,-0.007643312101910835,0.3,1.3,10,***
value.Social Perceptiveness,high value.Customer and Personal Service,0.09981199854201155,-0.05718922538709901,0.5,8.0,6,**
value.Social Perceptiveness,high value.Personnel and Human Resources,0.08613405641727974,0.0,0.4,2.6,10,***
value.Social Perceptiveness,high value.Production and Processing,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Food Production,0.02583333333333334,0.0,0.1,0.2,10,***
value.Social Perceptiveness,high value.Computers and Electronics,0.0,-0.22956776312890614,0.0,13.222222222222221,9,***
value.Social Perceptiveness,high value.Engineering and Technology,0.04524721822551403,-0.010698689956331888,0.4,2.7,10,***
value.Social Perceptiveness,high value.Design,0.023852430151407977,-0.07591246583255087,0.2222222222222222,14.88888888888889,9,***
value.Social Perceptiveness,high value.Building and Construction,0.008115257059226345,-0.00957854406130267,0.2,1.0,10,***
value.Social Perceptiveness,high value.Mechanical,0.05631587155079406,-0.007568876778686033,0.2222222222222222,2.7777777777777777,9,***
value.Social Perceptiveness,high value.Mathematics Knowledge,0.08346205690270385,-0.005345911949685539,0.3,2.6,10,***
value.Social Perceptiveness,high value.Physics,0.029028010842906925,0.0,0.2,0.6,10,***
value.Social Perceptiveness,high value.Chemistry,0.13811618328244138,0.0,0.6,4.7,10,***
value.Social Perceptiveness,high value.Biology,0.014489112227805693,0.0,0.1,0.4,10,***
value.Social Perceptiveness,high value.Psychology,0.01382783882783884,-0.051557093425605535,0.2,0.9,10,***
value.Social Perceptiveness,high value.Sociology and Anthropology,0.0002730002730002733,0.0,0.1111111111111111,0.2222222222222222,9,***
value.Social Perceptiveness,high value.Geography,0.043149146451033245,-0.008544703024976414,0.2222222222222222,1.2222222222222223,9,***
value.Social Perceptiveness,high value.Medicine and Dentistry,0.006264501160092813,-0.007037037037037022,0.1,0.4,10,***
value.Social Perceptiveness,high value.Therapy and Counseling,0.016877637130801704,-0.01288158898642586,0.1,0.9,10,***
value.Social Perceptiveness,high value.Education and Training,0.05894771249094482,0.0,0.4444444444444444,2.111111111111111,9,***
value.Social Perceptiveness,high value.English Language,0.014154281670205231,-0.015365421235800116,0.1111111111111111,0.7777777777777778,9,***
value.Social Perceptiveness,high value.Foreign Language,0.00562770562770562,-0.02785714285714285,0.1,1.3,10,***
value.Social Perceptiveness,high value.Fine Arts,0.0,-0.006185567010309272,0.0,0.3,10,***
value.Social Perceptiveness,high value.History and Archeology,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,high value.Philosophy and Theology,0.0,-0.06024156991723471,0.0,2.6,10,***
value.Social Perceptiveness,high value.Public Safety and Security,0.1303135162654301,-0.007716049382716057,0.5,7.875,8,***
value.Social Perceptiveness,high value.Law and Government,0.10448398876122772,-0.028553586775341182,0.4444444444444444,3.6666666666666665,9,***
value.Social Perceptiveness,high value.Telecommunications,0.0,-0.026638678223185275,0.0,0.6,10,***
value.Social Perceptiveness,high value.Communications and Media,0.04575156085475636,-0.024747803449397976,0.4,3.8,10,***
value.Social Perceptiveness,low value.Transportation,0.07394839439776058,-0.0727203104030648,0.3333333333333333,5.444444444444445,9,***
value.Social Perceptiveness,low value.Communications and Media,0.06703386387221104,-0.02559793148028442,0.3,4.1,10,***
value.Social Perceptiveness,low value.Telecommunications,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,low value.Law and Government,0.035226199096195766,-0.07372683783778047,0.4,23.4,5,**
value.Social Perceptiveness,low value.Public Safety and Security,0.013043478260869563,-0.004129793510324487,0.1,1.1,10,***
value.Social Perceptiveness,low value.Philosophy and Theology,0.046390693142426866,-0.03922111552400512,0.5,8.75,8,***
value.Social Perceptiveness,low value.History and Archeology,0.06770724927152576,-0.008850226928895612,0.4,4.4,10,***
value.Social Perceptiveness,low value.Fine Arts,0.09521530226076891,0.0,0.2857142857142857,1.5714285714285714,7,***
value.Social Perceptiveness,low value.Foreign Language,0.022786994950592283,-0.025069256248118038,0.1,2.9,10,***
value.Social Perceptiveness,low value.English Language,0.040536723163841805,0.0,0.1,0.4,10,***
value.Social Perceptiveness,low value.Education and Training,0.0022255192878338297,-0.07907016395479358,0.125,2.25,8,***
value.Social Perceptiveness,low value.Medicine and Dentistry,0.04523832733219708,-0.008877905912502286,0.3333333333333333,2.2222222222222223,9,***
value.Social Perceptiveness,low value.Geography,0.048839735056320374,-0.056695827082847546,0.2222222222222222,3.0,9,***
value.Social Perceptiveness,low value.Psychology,0.07176387911354502,-0.049641389619518424,0.2857142857142857,4.571428571428571,7,***
value.Social Perceptiveness,low value.Biology,0.00258358662613982,-0.06078488307383767,0.1,5.3,10,***
value.Social Perceptiveness,low value.Chemistry,0.0,-0.10454638313361687,0.0,10.857142857142858,7,***
value.Social Perceptiveness,low value.Physics,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,low value.Mathematics Knowledge,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,low value.Mechanical,0.07656389102971141,-0.016991953432631417,0.2222222222222222,2.2222222222222223,9,***
value.Social Perceptiveness,low value.Building and Construction,0.03155080213903743,0.0,0.25,1.5,8,***
value.Social Perceptiveness,low value.Design,0.02777156982256536,-0.038968927941780765,0.25,3.5,8,***
value.Social Perceptiveness,low value.Engineering and Technology,0.0641357425327997,-0.005536332179930782,0.3,6.2,10,***
value.Social Perceptiveness,low value.Computers and Electronics,0.26079072411183096,0.0,1.0,24.625,8,***
value.Social Perceptiveness,low value.Food Production,0.06835609243697478,-0.014655488155198498,0.375,2.125,8,***
value.Social Perceptiveness,low value.Production and Processing,0.034317192687325165,-0.03902134005940235,0.2222222222222222,1.7777777777777777,9,***
value.Social Perceptiveness,low value.Personnel and Human Resources,0.02178030303030303,-0.042120096917418935,0.1,4.3,10,***
value.Social Perceptiveness,low value.Customer and Personal Service,0.00504502024126363,-0.04387661722068511,0.2,2.4,10,***
value.Social Perceptiveness,low value.Sales and Marketing,0.025321815718157194,-0.010654490106544904,0.1111111111111111,2.3333333333333335,9,***
value.Social Perceptiveness,low value.Economics and Accounting,0.01903904565941603,-0.006283068783068789,0.25,1.125,8,***
value.Social Perceptiveness,low value.Clerical,0.084802141772103,-0.03347907483767003,0.4444444444444444,3.5555555555555554,9,***
value.Social Perceptiveness,low value.Administration and Management,0.05864890380401063,-0.02489216403255733,0.2,2.4,10,***
value.Social Perceptiveness,low value.Speech Clarity,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,low value.Speech Recognition,0.0,-0.000153609831029186,0.0,0.2,10,***
value.Social Perceptiveness,low value.Sound Localization,0.032239897589736444,0.0,0.3,1.5,10,***
value.Social Perceptiveness,low value.Hearing Sensitivity,0.03823311061618411,-0.005584950029394479,0.1111111111111111,1.0,9,***
value.Social Perceptiveness,low value.Glare Sensitivity,0.004066265060240967,-0.013529683666575795,0.1,1.0,10,***
value.Social Perceptiveness,low value.Depth Perception,0.02830188679245283,-0.023517096435211382,0.1,0.8,10,***
value.Social Perceptiveness,low value.Peripheral Vision,0.002023809523809526,-0.025589590674979668,0.1,0.9,10,***
value.Social Perceptiveness,low value.Night Vision,0.006923590256923587,-0.01596073565809779,0.1111111111111111,2.5555555555555554,9,***
value.Social Perceptiveness,low value.Visual Color Discrimination,0.0,-0.017951989055374006,0.0,2.5,10,***
value.Social Perceptiveness,low value.Far Vision,0.017166666666666663,0.0,0.1,0.6,10,***
value.Social Perceptiveness,low value.Near Vision,0.0,0.0,0.0,0.0,10,***
value.Social Perceptiveness,low value.Gross Body Equilibrium,0.009645669291338579,0.0,0.125,0.5,8,***
value.Social Perceptiveness,low value.Gross Body Coordination,0.05397350993377483,0.0,0.1,0.4,10,***
value.Social Perceptiveness,low value.Dynamic Flexibility,0.0,-0.026890207167898767,0.0,1.6,10,***
value.Social Perceptiveness,low value.Extent Flexibility,0.002290076335877865,-0.004390243902439015,0.1,0.8,10,***
value.Social Perceptiveness,low value.Stamina,0.0204739336492891,-0.050132174270513905,0.1,5.0,10,***
value.Social Perceptiveness,low value.Trunk Strength,0.014224137931034475,-0.07389650930329802,0.2,4.0,10,***
value.Social Perceptiveness,low value.Dynamic Strength,0.05487925229304539,-0.05958688641339712,0.2222222222222222,8.666666666666666,9,***
value.Social Perceptiveness,low value.Explosive Strength,0.029676350662589213,0.0,0.2,0.8,10,***
value.Social Perceptiveness,low value.Static Strength,0.037103623709714505,-0.1422394084841269,0.3333333333333333,16.833333333333332,6,**
value.Social Perceptiveness,low value.Speed of Limb Movement,0.0,0.0,0.0,0.0,10,***
